Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2023 [YR2023],2022 [YR2022],2021 [YR2021],2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008]
Indonesia,IDN,"Population, total",SP.POP.TOTL,216077790,219097902,222088495,225048008,227926649,230871650,233951652,237062337,281190067,278830529,276758053,274814866,272489381,269951846,267346658,264627418,261799249,258877399,255852467,252698525,249470032,246305322,243220028,240157903
Indonesia,IDN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,1.85297656,2.11850214,1.98062706,2.24837184,2.12002277,2.53189397,2.61946416,2.82385564,..,..,3.70636249,3.42067289,2.87862897,2.86757827,2.90417194,3.02147198,2.92428517,2.96433568,2.86934805,2.91427088,2.98942471,2.7908783,2.62324095,2.54842305
"Iran, Islamic Rep.",IRN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.691,69.955,70.445,69.823,71.37,71.838,72.276,72.772,..,74.556,73.875,74.832,76.103,76.195,75.971,75.6,75.124,74.782,74.449,74.186,73.679,73.069,72.698,72.624
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,109591707801.431,126878750295.583,128626917504.398,151911222120.261,187754571246.703,224970371328.826,265602187406.199,349736591836.295,404625655204.619,394362621793.035,383436202446.695,262186179355.944,333519146339.191,398880231367.268,489168731811.147,459042684192.698,409191686496.677,462284793280.825,500399839839.877,644019315003.54,629082257472.368,487069570461.36,414059094949.597,406070949550.867
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,66418659,67452005,68011317,68769340,70256316,71828455,73392747,74602648,90608707,89524246,88455488,87723443,87051648,86117998,85026754,83812228,82619362,81502045,80414686,79370580,78383598,77420842,76457825,75514204
"Iran, Islamic Rep.",IRN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.72250843,5.16087341,4.65182209,4.95589161,5.12801409,5.29996157,5.15990877,4.91188192,..,..,5.77013779,5.40149546,6.27398872,7.73915195,7.83454609,7.99202633,7.53311825,6.35239553,5.54722023,6.12235117,6.09787989,6.29153061,6.11493444,5.03990459
Iraq,IRQ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.817,67.034,67.084,65.643,65.031,64.844,63.587,63.553,..,71.336,70.378,69.123,71.576,71.514,70.413,68.988,69.44,68.914,68.253,68.023,67.659,67.062,66.446,64.942
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,48364250943.9051,36176430128.8057,32928454672.4246,21921569478.8163,36633669269.3981,50065104667.8159,65147051918.0219,88837057319.5179,250842782139.464,286640340965.517,209691945713.103,180898797516.874,233636097800.338,227367469034.031,187217660050.676,166743557747.671,166774104959.102,228415656174.957,234637675128.645,218002476129.472,185749664444.444,138516722649.573,111657580326.315,131614434153.505
Iraq,IRQ,"Population, total",SP.POP.TOTL,24424056,25197840,26006559,26802659,27577878,28407448,28616515,28391607,45074049,44070551,43071211,42116605,41192171,40265624,39337353,38469627,37560535,36550059,35281989,33654842,32161424,31045366,30058206,28971036
Iraq,IRQ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,2.99693584,3.90128636,3.01704645,2.49370432,3.2148056,..,..,5.24727583,6.17485046,4.25509405,4.12989378,4.04064989,4.58949184,3.15587044,2.78786659,2.80868459,2.69365859,2.80316377,3.23955345,3.77203989,3.06604242
Ireland,IRL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.5365853658537,77.1341463414634,77.6341463414634,78.1390243902439,78.5390243902439,78.9439024390244,79.2414634146342,79.6414634146341,..,83.0560975609756,82.3536585365854,82.5560975609756,82.7024390243903,82.2048780487805,82.1560975609756,81.6536585365854,81.4536585365854,81.3487804878049,80.9487804878049,80.8463414634146,80.7463414634146,80.7439024390244,80.190243902439,80.0951219512195
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,100207610429.909,109346669229.695,128596035288.401,164670771259.602,194372115041.065,211876989655.907,232180617162.279,270079279419.5,551394889339.778,548570250341.987,531306516907.984,436555518400.451,407124824064.995,395461216460.418,348532394023.595,305733136180.907,302391428540.035,266787238499.03,243301556084.989,227270922957.327,241337364609.738,221985621537.5,236443117248.477,275447471451.063
Ireland,IRL,"Population, total",SP.POP.TOTL,3805174,3866243,3931947,3996521,4070262,4159914,4273591,4398942,5307600,5165700,5033164,4985382,4934340,4867316,4807388,4755335,4701957,4657740,4623816,4599533,4580084,4560155,4535375,4489544
Ireland,IRL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.89902735,6.3924942,6.67263079,7.00761366,7.21972942,7.64242792,7.516469,7.80773783,..,6.07060957,6.71662664,7.1091466,6.7090106,6.49550152,7.12621927,7.46859169,7.33597517,9.51343918,10.27730751,10.59787655,10.60614967,10.52404499,10.52275658,9.12564754
Isle of Man,IMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.725,75.51,75.42,76.096,76.966,77.623,78.191,78.331,..,80.762,80.525,80.588,80.737,80.596,80.457,80.314,78.905,80.037,79.473,79.337,79.19,78.983,78.681,78.449
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,1601050083.21985,1668684324.16871,1891002697.84173,2252620408.16327,2802206151.59282,3032411026.94919,3422733202.4501,4466350655.89909,..,..,7931193222.06405,6684225641.02564,7314967866.28289,7491649455.92717,6979788333.50279,6846377563.00683,7084800892.22284,7708454412.32126,7001175622.71266,6690228371.66909,6565667052.79737,5920369789.50182,5486921247.07323,5928791505.35144
Isle of Man,IMN,"Population, total",SP.POP.TOTL,75659,76476,77275,78049,78792,79516,80294,81147,84165,84132,84106,84064,83957,83805,83609,83466,83593,83892,84141,84335,84382,83873,82939,82029
Isle of Man,IMN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.9536585365854,79.4073170731707,79.4512195121951,79.6487804878049,80.1463414634146,80.1512195121951,80.5536585365854,80.5048780487805,..,82.7,82.5,82.6487804878049,82.8048780487805,82.8024390243903,82.5512195121951,82.4073170731707,82.0512195121951,82.1536585365854,82.0560975609756,81.7048780487805,81.6560975609756,81.6024390243903,81.4048780487805,80.9512195121951
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,136225025139.185,134620909004.446,125055466461.227,131314894271.096,139899274431.058,147103301914.121,158722866825.261,184068518293.128,513611100815.691,525000415276.678,489708278893.053,411728563086.632,399651065197.871,375149611117.199,357227098125.658,320958936788.842,302722655203.465,314090281098.682,297634145181.876,262917911696.944,267406179630.431,238912622309.59,212453641380.363,220552442865.106
Israel,ISR,"Population, total",SP.POP.TOTL,6289000,6439000,6570000,6689700,6809000,6930100,7053700,7180100,9756600,9557500,9371400,9215100,9054000,8882800,8713300,8546000,8380100,8215700,8059500,7910500,7765800,7623600,7485600,7308800
Israel,ISR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.62,7.02,6.92,6.86,6.8,6.9,6.71,6.7,..,..,7.9,7.71,7.17,7.23,7.18,7.1,7.02,7.05,6.96,6.98,6.84,6.89,6.92,6.83
Italy,ITA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.7780487804878,80.1268292682927,80.2292682926829,79.9829268292683,80.7804878048781,80.7829268292683,81.2829268292683,81.4341463414634,..,82.9,82.6463414634146,82.1951219512195,83.4975609756098,83.3463414634146,82.9463414634147,83.2439024390244,82.5439024390244,83.090243902439,82.690243902439,82.2390243902439,82.1878048780488,82.0365853658537,81.6365853658537,81.4853658536585
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,1149661363439.38,1172041488805.87,1281746271196.04,1582930016538.82,1812808753294.75,1864982261286.85,1958563654385.64,2222524108127.65,2300941152991.81,2102995942720.44,2179207773596.09,1907481094079.23,2019606796583.53,2099435266458.67,1970720904584.71,1887111188176.93,1845428048839.1,2173255507985.84,2153225581941.46,2097929495121.68,2306974020278.21,2144936254535,2209484319012.65,2417508414187.19
Italy,ITA,"Population, total",SP.POP.TOTL,56942108,56974100,57059007,57313203,57685327,57969484,58143979,58438310,58993475,59013667,59133173,59438851,59729081,60421760,60536709,60627498,60730582,60789140,60233948,59539717,59379449,59277417,59095365,58826731
Italy,ITA,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.57,7.74,7.87,7.83,8.17,8.34,8.44,8.14,..,9,9.38,9.63,8.66,8.68,8.68,8.73,8.86,8.87,8.78,8.78,8.77,8.92,8.95,8.53
Jamaica,JAM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.944,70.758,70.888,70.806,70.86,71.044,71.199,71.418,..,70.629,70.5,71.869,71.767,71.793,71.911,72.02,72.394,72.982,73.412,73.433,73.094,72.622,72.124,71.612
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,9005064474.93003,9194727831.07318,9719009494.84779,9430234810.78586,10174664853.9476,11243865777.7131,11930179089.8855,12799600047.1845,19423355409.2316,17097760723.9201,14657586127.0331,13812421803.4084,15830766570.7266,15730792835.5811,14808985171.3441,14077096714.1279,14188936958.4343,13899217721.6818,14264205152.6126,14807086555.5283,14444661522.1463,13220549908.2494,12120458114.8318,13709401520.0326
Jamaica,JAM,"Population, total",SP.POP.TOTL,2607826,2624403,2640572,2656623,2672225,2687066,2700968,2713800,2839786,2839144,2837682,2830739,2823271,2820097,2815764,2809915,2802534,2793749,2783687,2772430,2760494,2748568,2736995,2725635
Jamaica,JAM,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,5.64462519,5.15652943,4.74544334,4.22014141,4.80435276,4.54581785,4.20788145,5.32057667,..,..,7.18521214,6.62580395,6.09761,5.96798849,6.14859295,5.70102215,5.62470436,5.16564465,4.95443439,4.88512897,5.23845339,5.2951932,5.14654493,5.61143064
Japan,JPN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.0760975609756,81.4163414634146,81.6907317073171,81.76,82.030243902439,81.9551219512195,82.3219512195122,82.5070731707317,..,83.9963414634146,84.4456097560976,84.56,84.3563414634146,84.2109756097561,84.099756097561,83.9848780487805,83.7939024390244,83.5878048780488,83.3319512195122,83.0960975609756,82.5912195121951,82.8426829268293,82.9314634146342,82.5875609756098
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,4968359075956.59,4374711694090.87,4182846045873.61,4519561645253.53,4893116005656.56,4831467035389.8,4601663122649.92,4579750920354.81,4204494802431.55,4256410760723.75,5034620784584.98,5055587093501.59,5117993853016.51,5040880939324.86,4930837369151.42,5003677627544.24,4444930651964.18,4896994405353.29,5212328181166.18,6272362996105.03,6233147172341.35,5759071769013.11,5289493117993.89,5106679115127.3
Japan,JPN,"Population, total",SP.POP.TOTL,126843000,127149000,127445000,127718000,127761000,127773000,127854000,128001000,124516650,125124989,125681593,126261000,126633000,126811000,126972000,127076000,127141000,127276000,127445000,127629000,127833000,128070000,128047000,128063000
Japan,JPN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.03,7.24,7.35,7.49,7.54,7.66,7.69,7.78,..,..,10.82,11,10.97,10.74,10.66,10.66,10.75,10.73,10.67,10.67,10.49,9.06,8.96,8.09
Jordan,JOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.918,72.147,72.359,72.573,72.772,72.932,73.145,73.373,..,74.215,74.256,75.184,76.044,75.774,75.502,75.215,75.011,74.789,74.562,74.366,74.189,74,73.801,73.591
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,8460789844.8519,8975814652.8196,9582510578.27927,10195627644.5698,11411706629.055,12588998589.5628,15056981664.3159,17110437235.543,50967475352.1127,48764963380.2817,46296100140.8451,43700383098.5916,44503006338.0282,43370860704.2254,41608435915.493,39892551126.7606,38587017887.3239,36847643521.1268,34454440140.8451,31634561690.1408,29524149154.9296,27133804225.3521,24537876056.338,22658715989.3302
Jordan,JOR,"Population, total",SP.POP.TOTL,5386945,5498894,5616066,5741828,5882061,6029587,6427371,6827227,11439213,11256263,11066356,10865228,10671891,10462306,10234226,10006367,9544729,8791710,7991809,7587127,7480424,7297043,7141753,6989866
Jordan,JOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,9.34367943,9.57236385,9.2786417,8.78901005,8.74670506,8.49441624,7.67925692,7.90982628,..,..,7.28875065,7.03820276,6.99518251,6.98295021,7.10953665,6.97644138,7.4609561,7.20892906,7.16592407,7.81799555,8.14807701,8.17025661,9.22396946,8.48880577
Kazakhstan,KAZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,65.45,65.76,65.95,65.74,66.06,65.86,66.15,66.34,..,74.44,70.23,71.37,73.18,73.15,72.95,72.41,71.97,71.44,70.62,69.52,68.69,68.45,68.39,67.11
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,18291990662.0356,22152689179.8815,24636598527.4437,30833692900.1091,43151647002.6096,57123671733.8952,81003864630.018,104849915058.376,262641892078.524,225496328925.494,197112255360.612,171082365861.423,181667184854.501,179339977690.485,166805788827.233,137278320084.171,184388404706.042,221415613595.469,236634603409.089,207998568865.789,192626464617.071,148047348240.643,115308686941.38,133441648851.982
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,15501103,15575550,15656677,15747380,15850159,15968117,16103716,16257214,20330104,20034609,19743603,19482117,19209555,18932727,18651931,18363600,18084169,17816285,17556502,17306106,17066002,16836810,16619846,16426525
Kazakhstan,KAZ,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,4.16,3.47,3.61,3.72,3.98,3.9,3.4,2.7,..,..,3.92,3.75,2.79,2.82,3.05,3.42,3.04,2.97,2.66,3.04,2.6,2.74,3.5,3.05
Kenya,KEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,54.411,54.508,54.99,55.601,56.361,57.344,58.222,58.865,..,62.055,61.427,62.675,62.943,62.676,62.481,62.163,61.892,61.816,61.389,61.115,61.046,60.649,60.365,59.614
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,12705350097.8044,12986007425.8781,13147736898.5176,14904517649.8476,16095337093.8366,18737895512.7378,25825512284.2891,31958195182.2406,108038588970.595,114448978152.637,109703658904.994,100657505750.545,100378436207.371,92202979985.2863,82036510877.2599,74815144163.8931,70120446896.8359,68285796514.2896,61671440407.8387,56396704671.5777,46869473150.61,45405615063.7551,42347217912.9176,35895153327.8497
Kenya,KEN,"Population, total",SP.POP.TOTL,30642890,31619170,32629808,33652223,34713455,35796484,36904008,38036349,55339003,54252461,53219166,52217334,51202827,50207107,49197766,48139687,47088526,46051440,44986791,43888303,42758461,41598567,40408891,39206351
Kenya,KEN,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.62714171,3.76578307,3.84691834,4.05870771,4.23645926,4.24245214,5.11269999,5.22106314,..,..,4.54763126,4.47622252,4.36874676,4.09903383,3.98597503,4.75429106,4.76439571,4.91267347,4.93100405,5.0180583,5.20212841,5.38849831,5.26973343,5.28900909
Kiribati,KIR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.409,64.655,64.84,64.954,64.989,64.967,64.906,64.844,..,67.661,67.417,67.266,67.15,66.855,66.597,66.332,66.059,65.815,65.588,65.378,65.19,65.016,64.892,64.834
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,74910555.2512264,64935847.4676225,74743892.1606019,96105634.747436,104085862.435301,113895467.720866,112338362.534347,138054961.877619,279208903.337644,270841698.369345,289339292.157301,223123620.597516,216985362.338171,233514703.710292,222875724.653979,206467834.045145,191559398.175292,200287275.559653,201730847.75865,207001557.767135,195970104.356667,165458478.20613,140177363.671764,147017897.680178
Kiribati,KIR,"Population, total",SP.POP.TOTL,88613,90335,92264,94175,96085,98035,100017,102068,132530,130469,128377,126099,123921,122084,120275,118478,116815,115326,113838,112284,110647,108704,106467,104222
Kiribati,KIR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.65,12.3,11.87,10.7,12.43,11.52,11.54,11.36,..,..,14.81,16.99,12.59,12.97,11.46,10.47,8.11,10.09,9.53,8.69,8.67,9.34,13.49,14.08
"Korea, Dem. People's Rep.",PRK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.763,60.745,60.792,69.546,69.437,69.285,69.085,68.911,..,73.578,73.284,73.274,73.198,73.031,72.978,72.805,72.784,72.942,72.319,71.626,70.978,70.419,69.732,68.958
"Korea, Dem. People's Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Dem. People's Rep.",PRK,"Population, total",SP.POP.TOTL,23665910,23815358,23943973,24090380,24254943,24396433,24524507,24646383,26418204,26328845,26232534,26136312,26037632,25931147,25817709,25698326,25575350,25451262,25329451,25211728,25097874,24987258,24878332,24764618
"Korea, Dem. People's Rep.",PRK,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.909756097561,76.4121951219512,76.7658536585366,77.2146341463415,77.6658536585366,78.1682926829268,78.6682926829268,79.119512195122,..,82.6804878048781,83.5268292682927,83.4268292682927,83.2268292682927,82.6268292682927,82.6268292682927,82.2756097560976,82.0243902439024,81.7219512195122,81.2707317073171,80.819512195122,80.5682926829269,80.1170731707317,79.9682926829268,79.5170731707317
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,576179387819.613,547656279894.587,627246933729.618,702714855193.904,793175561887.027,934901071332.984,1053216909887.56,1172614086539.86,1712792854202.37,1673916511799.71,1818432106880.04,1644312831906.17,1651422932447.77,1725373496825.43,1623074183501.9,1499679823909.61,1466038936206.43,1484488526271.8,1370632955321.2,1278046536287.01,1253289537500.81,1143672241149.72,943941876218.743,1047339010225.25
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,47008111,47370164,47644736,47892330,48082519,48184561,48438292,48683638,51712619,51672569,51769539,51836239,51764822,51585058,51361911,51217803,51014947,50746659,50428893,50199853,49936638,49554112,49307835,49054708
"Korea, Rep.",KOR,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,3.85544181,4.29693604,4.0143261,4.28309107,4.26715517,4.54809093,4.84870243,4.95489931,..,9.72047997,9.33145523,8.3497715,8.17479515,7.49119806,7.04742336,6.87049913,6.58926058,6.40432453,6.15069818,6.0325017,5.91454506,5.81980991,5.65905666,5.24600267
Kosovo,XKX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,74.072,74.394,74.676,74.968,75.304,75.616,75.636,76.516,..,79.524,76.806,76.567,79.022,78.696,78.783,78.981,78.922,78.88,78.587,78.28,77.74,77.63,77.665,77.392
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,10468219225.4869,9354903061.8898,9413403724.01899,7717145217.81247,7899737577.47286,7878759714.82322,7180764703.35718,6682677289.98994,6295848422.71573,7074394734.88431,6735328609.6594,6163484244.63408,6341613609.97976,5343950556.07185,5015894692.97027,5181776768.71247
Kosovo,XKX,"Population, total",SP.POP.TOTL,1802493,1820009,1829462,1826434,1822773,1818354,1813079,1807094,1756366,1768096,1786080,1790152,1788891,1797086,1791019,1777568,1788274,1812788,1818119,1807126,1791949,1788743,1794681,1800858
